intid,q1,tenure,rsentity,int_gender,int_ethnicity,off_female,off_bosniak,elected,tr_wearhijab,hijab_muslim,dv_const_1,dv_const_2,dv_const_3,dv_const_4,dv_const_5,dv_const_6,dv_represent_scale,dv_ethnic_coop_scale,approve_scale
36726,2,0,0,2,2,1,0,0,0,0,4,3,3,3,4,3,-0.66810596,-0.46647879,3
36726,2,4,0,2,2,0,0,1,0,0,3,4,4,4,4,3,-0.21074028,0.17298293,3
36726,3,7,0,2,2,0,1,1,1,1,4,4,4,3,4,4,0.20389625,-0.46647879,4
36726,2,0,0,2,2,1,0,0,0,0,3,3,3,1,3,1,-1.0827425,-2.3683987,1
36726,2,0,0,2,2,1,0,0,1,0,4,2,4,4,2,2,-0.63890743,-1.0730098,2
36726,2,0,0,2,2,1,0,0,0,0,4,4,4,3,4,2,0.20389625,-0.46647879,2
36726,2,3,0,2,2,0,0,1,0,0,5,3,4,5,4,3,0.19713096,0.81244469,3
36726,2,7,0,2,2,0,0,1,1,0,5,4,4,4,4,4,0.61853278,0.17298293,4
36726,2,0,0,2,2,0,0,0,1,0,3,2,4,4,3,3,-1.0535439,-0.45001343,3
36726,2,1,0,2,2,1,0,1,1,0,5,4,4,4,4,3,0.61853278,0.17298293,3
36726,2,0,0,2,2,0,0,0,1,0,4,2,4,4,4,4,-0.63890743,0.17298293,4
36726,2,0,0,2,2,0,0,0,0,0,4,3,4,3,4,3,-0.21750557,-0.46647879,3
36726,2,12,0,2,2,0,0,1,0,0,5,3,4,4,3,3,0.19713096,-0.45001343,3
36813,3,0,0,2,3,1,1,0,0,0,1,1,1,1,1,1,-3.6560199,-3.6143913,1
36867,3,3,0,2,3,0,1,1,0,0,1,3,3,1,1,1,-1.9120156,-3.6143913,1
36867,3,0,0,2,3,1,1,0,1,1,4,4,4,3,4,4,0.20389625,-0.46647879,4
36867,3,0,0,2,3,1,1,0,0,0,4,4,4,4,3,3,0.20389625,-0.45001343,3
36867,3,3,0,2,3,0,1,1,0,0,5,4,5,4,4,4,1.0691332,0.17298293,4
36867,3,8,0,2,3,0,1,1,1,1,4,5,4,5,4,5,0.62529808,0.81244469,5
36867,3,0,0,2,3,1,1,0,0,0,4,4,3,4,4,4,-0.24670412,0.17298293,4
36867,3,4,0,2,3,0,1,1,0,0,5,5,3,4,4,4,0.58933425,0.17298293,4
36867,3,20,0,2,3,0,1,1,1,1,5,5,4,5,5,4,1.0399346,1.435441,4
36867,3,0,0,2,3,1,1,0,0,0,5,4,3,4,4,4,0.16793244,0.17298293,4
36867,3,8,0,2,3,0,1,1,1,1,5,5,5,5,5,4,1.490535,1.435441,4
36877,3,7,0,2,3,0,1,1,0,0,3,4,4,4,4,3,-0.21074028,0.17298293,3
36877,3,20,0,2,3,0,1,1,0,0,4,4,2,4,1,5,-0.69730449,-1.6960062,5
36877,3,0,0,2,3,0,1,0,0,0,4,4,2,4,1,2,-0.69730449,-1.6960062,2
36877,3,0,0,2,3,1,1,0,1,1,5,2,2,4,2,3,-1.1254716,-1.0730098,3
36877,3,7,0,2,3,0,1,1,0,0,4,3,2,3,2,3,-1.1187063,-1.7124715,3
36877,3,0,0,2,3,0,1,0,1,1,4,4,1,4,4,1,-1.1479049,0.17298293,1
36877,3,1,0,2,3,1,1,1,1,1,4,3,2,4,2,2,-1.1187063,-1.0730098,2
36877,3,6,0,2,3,0,1,1,1,1,4,4,4,3,4,5,0.20389625,-0.46647879,5
36877,3,0,0,2,3,0,1,0,1,1,5,4,2,4,5,5,-0.28266793,0.79597932,5
36877,3,3,0,2,3,0,1,1,1,1,5,3,2,1,5,3,-0.70406979,-1.1224059,3
36877,3,0,0,2,3,1,1,0,1,1,4,4,3,3,5,3,-0.24670412,0.15651757,3
36877,3,4,0,2,3,1,1,1,0,0,5,3,4,3,3,3,0.19713096,-1.0894752,3
36877,3,0,0,2,3,0,1,0,0,0,3,2,5,4,4,4,-0.6029436,0.17298293,4
36877,3,3,0,2,3,1,1,1,0,0,5,1,5,5,4,5,-0.19507234,0.81244469,5
36877,3,3,0,2,3,0,1,1,1,1,3,2,4,3,4,4,-1.0535439,-0.46647879,4
36877,3,3,0,2,3,0,1,1,1,1,5,5,5,5,5,5,1.490535,1.435441,5
36877,3,3,0,2,3,0,1,1,1,1,5,5,5,5,3,5,1.490535,0.18944831,5
36877,3,12,0,2,3,0,1,1,1,1,5,4,5,5,5,5,1.0691332,1.435441,5
36877,3,3,0,2,3,0,1,1,0,0,5,5,5,5,5,5,1.490535,1.435441,5
36877,3,3,0,2,3,0,1,1,0,0,5,3,5,5,5,3,0.64773136,1.435441,3
36877,3,3,0,2,3,0,1,1,1,1,4,4,4,4,5,5,0.20389625,0.79597932,5
36877,3,0,0,2,3,0,1,0,0,0,5,3,5,4,4,3,0.64773136,0.17298293,3
36877,3,0,0,2,3,0,1,0,0,0,5,3,4,2,4,3,0.19713096,-1.1059406,3
36877,3,1,0,2,3,0,1,1,1,1,4,2,4,4,4,4,-0.63890743,0.17298293,4
36877,3,3,0,2,3,0,1,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36877,3,0,0,2,3,0,1,0,1,1,2,2,2,2,4,3,-2.3693812,-1.1059406,3
36877,3,0,0,2,3,1,1,0,0,0,3,3,2,4,4,4,-1.5333428,0.17298293,4
36877,3,7,0,2,3,0,1,1,0,0,5,5,4,5,2,4,1.0399346,-0.43354806,4
36879,3,0,1,1,3,0,1,0,0,0,1,1,1,1,1,1,-3.6560199,-3.6143913,1
36879,3,0,1,1,3,0,1,0,1,1,1,1,1,1,1,3,-3.6560199,-3.6143913,3
36879,2,0,1,1,3,0,0,0,0,0,1,1,1,1,3,1,-3.6560199,-2.3683987,1
36879,3,0,1,1,3,1,1,0,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
36879,3,0,1,1,3,0,1,0,0,0,5,5,5,5,5,3,1.490535,1.435441,3
36891,1,3,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36891,1,3,1,2,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
36945,1,0,0,1,1,0,0,0,0,0,5,4,4,4,5,4,0.61853278,0.79597932,4
36945,1,20,1,1,1,0,0,1,1,0,4,4,5,4,4,5,0.65449661,0.17298293,5
36945,1,4,1,1,1,0,0,1,1,0,3,3,3,4,3,3,-1.0827425,-0.45001343,3
36945,1,12,1,1,1,0,0,1,0,0,4,4,4,5,4,4,0.20389625,0.81244469,4
36945,1,8,1,1,1,0,0,1,0,0,5,5,5,5,5,5,1.490535,1.435441,5
36945,1,0,0,1,1,0,0,0,1,0,4,4,5,5,4,4,0.65449661,0.81244469,4
36945,1,3,1,1,1,0,0,1,0,0,3,4,5,4,4,4,0.23986009,0.17298293,4
36945,1,3,1,1,1,0,0,1,0,0,4,4,4,3,4,3,0.20389625,-0.46647879,3
37249,3,3,0,2,3,0,1,1,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
37249,3,4,0,2,3,1,1,1,1,1,4,2,4,4,3,3,-0.63890743,-0.45001343,3
37249,3,8,0,2,3,0,1,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
37249,3,0,1,2,3,0,1,0,1,1,5,4,4,4,4,3,0.61853278,0.17298293,3
37249,3,3,0,2,3,0,1,1,0,0,5,4,5,5,4,5,1.0691332,0.81244469,5
37249,3,4,0,2,3,0,1,1,0,0,5,5,4,4,4,5,1.0399346,0.17298293,5
37249,3,0,1,2,3,1,1,0,0,0,4,5,3,4,4,4,0.17469773,0.17298293,4
37249,3,7,0,2,3,0,1,1,0,0,3,3,3,3,3,3,-1.0827425,-1.0894752,3
37249,3,3,0,2,3,0,1,1,1,1,4,4,5,4,3,4,0.65449661,-0.45001343,4
37249,3,4,0,2,3,0,1,1,0,0,4,3,2,4,4,1,-1.1187063,0.17298293,1
37249,3,0,1,2,3,0,1,0,1,1,4,3,4,4,4,4,-0.21750557,0.17298293,4
37249,3,7,0,2,3,0,1,1,0,0,3,3,3,3,3,3,-1.0827425,-1.0894752,3
37249,3,0,1,2,3,0,1,0,1,1,5,5,5,5,5,3,1.490535,1.435441,3
37249,3,0,1,2,3,1,1,0,0,0,4,5,5,4,4,4,1.0758985,0.17298293,4
37249,3,0,1,2,3,0,1,0,1,1,4,3,2,4,5,3,-1.1187063,0.79597932,3
37249,3,0,1,2,3,0,1,0,1,1,4,3,5,3,4,5,0.2330948,-0.46647879,5
37249,3,0,1,2,3,0,1,0,0,0,5,3,4,4,5,3,0.19713096,0.79597932,3
37249,3,3,0,2,3,0,1,1,0,0,3,3,3,3,3,3,-1.0827425,-1.0894752,3
37249,3,0,1,2,3,1,1,0,1,1,3,3,3,3,3,3,-1.0827425,-1.0894752,3
37249,3,0,1,2,3,0,1,0,0,0,4,4,4,3,4,3,0.20389625,-0.46647879,3
37249,3,7,0,2,3,0,1,1,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
37249,3,8,0,2,3,0,1,1,0,0,4,5,4,4,4,5,0.62529808,0.17298293,5
37249,3,0,1,2,3,0,1,0,0,0,5,3,3,3,4,3,-0.25346941,-0.46647879,3
37249,3,3,0,2,3,0,1,1,1,1,3,3,3,3,3,3,-1.0827425,-1.0894752,3
37249,3,4,0,2,3,1,1,1,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
37249,3,0,1,2,3,0,1,0,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
37249,3,4,0,2,3,0,1,1,1,1,3,4,4,4,4,4,-0.21074028,0.17298293,4
37249,3,0,1,2,3,0,1,0,0,0,4,3,4,4,4,3,-0.21750557,0.17298293,3
37249,3,0,1,2,3,0,1,0,1,1,3,3,3,3,3,3,-1.0827425,-1.0894752,3
37249,3,0,1,2,3,0,1,0,0,0,4,4,3,4,3,4,-0.24670412,-0.45001343,4
37356,3,4,0,2,3,0,1,1,1,1,4,4,4,4,1,4,0.20389625,-1.6960062,4
37356,2,3,0,2,3,1,0,1,0,0,5,3,5,5,3,5,0.64773136,0.18944831,5
37356,3,0,0,2,3,0,1,0,0,0,4,4,3,3,4,4,-0.24670412,-0.46647879,4
37356,3,4,0,2,3,0,1,1,0,0,4,4,4,3,3,4,0.20389625,-1.0894752,4
37356,2,7,0,2,3,0,0,1,1,0,4,2,4,4,4,4,-0.63890743,0.17298293,4
37356,2,4,0,2,3,0,0,1,0,0,5,3,4,4,4,4,0.19713096,0.17298293,4
37405,3,0,1,1,3,1,1,0,1,1,3,3,4,4,3,4,-0.63214213,-0.45001343,4
37405,3,12,0,1,3,0,1,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
37405,3,0,1,1,3,1,1,0,0,0,5,4,4,5,3,3,0.61853278,0.18944831,3
37405,3,12,0,1,3,0,1,1,0,0,5,3,5,5,3,3,0.64773136,0.18944831,3
37405,3,11,0,1,3,0,1,1,1,1,2,4,4,4,2,4,-0.62537682,-1.0730098,4
37405,3,0,1,1,3,0,1,0,1,1,5,3,4,5,4,3,0.19713096,0.81244469,3
37405,3,6,0,1,3,0,1,1,1,1,5,3,5,5,4,3,0.64773136,0.81244469,3
37405,3,3,0,1,3,0,1,1,1,1,5,4,4,5,5,3,0.61853278,1.435441,3
37405,3,3,0,1,3,0,1,1,0,0,4,4,4,4,4,3,0.20389625,0.17298293,3
37405,3,0,1,1,3,0,1,0,0,0,5,3,3,5,4,3,-0.25346941,0.81244469,3
37405,3,0,1,1,3,0,1,0,0,0,4,3,4,5,4,4,-0.21750557,0.81244469,4
37408,1,3,1,1,1,0,0,1,1,0,3,4,2,3,2,3,-1.111941,-1.7124715,3
37408,1,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,-2.3693812,-2.3519332,2
37408,1,0,1,1,1,0,0,0,0,0,2,2,2,2,2,2,-2.3693812,-2.3519332,2
37408,1,2,1,1,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
37408,1,3,1,1,1,0,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
37408,1,0,1,1,1,0,0,0,0,0,5,4,4,4,2,2,0.61853278,-1.0730098,2
37408,1,0,1,1,1,0,0,0,0,0,4,2,3,3,3,3,-1.0895078,-1.0894752,3
37408,1,11,1,1,1,0,0,1,1,0,3,4,4,4,4,4,-0.21074028,0.17298293,4
37408,1,0,0,1,1,1,0,0,0,0,4,2,4,4,4,3,-0.63890743,0.17298293,3
37408,1,0,0,1,1,0,0,0,1,0,4,3,3,4,4,3,-0.66810596,0.17298293,3
37408,1,0,1,1,1,0,0,0,0,0,2,2,2,2,2,2,-2.3693812,-2.3519332,2
37408,1,3,1,1,1,0,0,1,0,0,4,2,4,4,4,4,-0.63890743,0.17298293,4
37517,1,0,0,2,1,1,0,0,0,0,4,4,4,4,4,3,0.20389625,0.17298293,3
37517,1,11,1,2,1,0,0,1,0,0,2,5,3,3,3,3,-0.65457535,-1.0894752,3
37517,1,11,1,2,1,0,0,1,1,0,1,3,3,3,4,4,-1.9120156,-0.46647879,4
37517,1,3,1,2,1,0,0,1,0,0,5,3,4,4,1,4,0.19713096,-1.6960062,4
37517,1,7,1,2,1,1,0,1,0,0,4,2,4,4,4,3,-0.63890743,0.17298293,3
37517,1,15,1,2,1,0,0,1,0,0,5,1,2,3,3,2,-1.5468735,-1.0894752,2
37517,1,12,1,2,1,0,0,1,1,0,4,4,4,5,4,4,0.20389625,0.81244469,4
37517,1,0,0,2,1,0,0,0,0,0,4,3,4,4,4,3,-0.21750557,0.17298293,3
37517,1,0,1,2,1,0,0,0,0,0,4,4,4,4,3,3,0.20389625,-0.45001343,3
37517,1,3,1,2,1,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
37517,1,0,0,2,1,0,0,0,1,0,2,4,1,3,5,3,-1.977178,0.15651757,3
37517,1,0,1,2,1,1,0,0,0,0,1,5,3,4,4,4,-1.069212,0.17298293,4
37517,2,3,1,2,1,0,0,1,1,0,4,4,2,4,4,4,-0.69730449,0.17298293,4
37517,1,9,1,2,1,0,0,1,1,0,4,4,4,4,3,4,0.20389625,-0.45001343,4
37517,1,3,1,2,1,0,0,1,0,0,4,4,4,4,5,3,0.20389625,0.79597932,3
37517,1,0,1,2,1,0,0,0,1,0,4,4,5,5,5,4,0.65449661,1.435441,4
37517,1,0,1,2,1,0,0,0,1,0,1,2,5,3,2,4,-1.4322166,-1.7124715,4
37517,3,0,0,2,1,1,1,0,1,1,3,3,3,3,4,3,-1.0827425,-0.46647879,3
37517,1,0,1,2,1,0,0,0,0,0,4,3,3,4,4,3,-0.66810596,0.17298293,3
37517,1,1,1,2,1,0,0,1,0,0,1,2,3,4,3,4,-2.3334174,-0.45001343,4
37517,1,3,1,2,1,0,0,1,1,0,4,3,4,4,4,4,-0.21750557,0.17298293,4
37517,1,3,1,2,1,0,0,1,1,0,1,4,3,4,2,3,-1.4906137,-1.0730098,3
37517,3,2,1,2,1,0,1,1,0,0,3,3,3,3,3,3,-1.0827425,-1.0894752,3
37517,1,3,1,2,1,0,0,1,0,0,4,4,3,3,4,4,-0.24670412,-0.46647879,4
37517,1,0,1,2,1,1,0,0,0,0,5,5,5,5,5,4,1.490535,1.435441,4
37517,1,0,1,2,1,0,0,0,0,0,3,4,5,5,5,5,0.23986009,1.435441,5
37517,3,3,1,2,1,0,1,1,1,1,3,3,4,4,4,4,-0.63214213,0.17298293,4
37517,1,0,0,2,1,1,0,0,1,0,4,4,4,4,4,3,0.20389625,0.17298293,3
37517,1,7,1,2,1,0,0,1,1,0,2,3,3,3,5,3,-1.4973791,0.15651757,3
37517,1,0,0,2,1,1,0,0,0,0,1,2,3,4,4,4,-2.3334174,0.17298293,4
37517,1,3,1,2,1,0,0,1,0,0,4,3,4,4,3,3,-0.21750557,-0.45001343,3
37517,1,0,1,2,1,1,0,0,1,0,1,3,3,4,3,3,-1.9120156,-0.45001343,3
37517,1,7,1,2,1,0,0,1,1,0,4,4,3,3,4,4,-0.24670412,-0.46647879,4
37713,1,4,0,2,3,1,0,1,1,0,5,4,4,3,4,5,0.61853278,-0.46647879,5
37713,3,3,0,2,3,0,1,1,0,0,5,4,4,4,4,5,0.61853278,0.17298293,5
37713,3,4,0,2,3,1,1,1,1,1,5,4,5,5,5,5,1.0691332,1.435441,5
37713,3,7,0,2,3,1,1,1,1,1,5,4,5,4,4,4,1.0691332,0.17298293,4
37713,1,0,0,2,3,1,0,0,1,0,4,4,2,2,2,2,-0.69730449,-2.3519332,2
37713,3,1,0,2,3,0,1,1,0,0,5,3,5,3,4,4,0.64773136,-0.46647879,4
37713,2,0,0,2,3,0,0,0,1,0,5,4,4,4,4,3,0.61853278,0.17298293,3
37713,3,8,0,2,3,0,1,1,0,0,5,5,5,5,2,5,1.490535,-0.43354806,5
37713,3,0,0,2,3,0,1,0,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
37713,3,1,0,2,3,0,1,1,1,1,4,4,5,4,4,4,0.65449661,0.17298293,4
37713,3,4,0,2,3,1,1,1,0,0,5,5,5,5,5,5,1.490535,1.435441,5
37713,3,0,0,2,3,1,1,0,0,0,5,4,4,4,4,4,0.61853278,0.17298293,4
37713,1,8,0,2,3,0,0,1,0,0,5,5,5,5,5,5,1.490535,1.435441,5
37713,3,0,0,2,3,0,1,0,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
37713,3,4,0,2,3,0,1,1,1,1,5,4,5,5,5,4,1.0691332,1.435441,4
37713,3,4,0,2,3,1,1,1,1,1,4,4,4,3,4,4,0.20389625,-0.46647879,4
37713,3,4,0,2,3,0,1,1,0,0,5,5,4,4,5,5,1.0399346,0.79597932,5
37713,3,0,0,2,3,0,1,0,0,0,5,1,4,5,5,1,-0.64567274,1.435441,1
37713,3,0,0,2,3,0,1,0,0,0,3,2,2,1,4,3,-1.9547447,-1.7454023,3
37713,2,0,0,2,3,1,0,0,0,0,4,4,4,4,4,2,0.20389625,0.17298293,2
37713,3,0,0,2,3,0,1,0,1,1,4,3,5,5,3,4,0.2330948,0.18944831,4
37713,2,0,0,2,3,0,0,0,0,0,5,4,5,4,2,4,1.0691332,-1.0730098,4
37713,3,0,0,2,3,0,1,0,1,1,4,3,3,3,4,3,-0.66810596,-0.46647879,3
37713,3,0,0,2,3,0,1,0,1,1,5,5,5,5,5,3,1.490535,1.435441,3
37713,2,0,0,2,3,1,0,0,0,0,5,3,5,5,5,5,0.64773136,1.435441,5
38023,3,3,0,2,3,0,1,1,1,1,1,2,2,4,2,4,-2.7840178,-1.0730098,4
38023,3,0,1,2,3,0,1,0,0,0,5,4,5,5,5,5,1.0691332,1.435441,5
38023,3,3,0,2,3,0,1,1,0,0,4,5,4,4,4,4,0.62529808,0.17298293,4
38174,3,0,0,2,3,0,1,0,0,0,5,4,5,5,5,5,1.0691332,1.435441,5
38174,3,0,0,2,3,0,1,0,0,0,4,2,4,4,4,2,-0.63890743,0.17298293,2
38174,3,0,0,2,3,0,1,0,1,1,2,4,4,4,4,4,-0.62537682,0.17298293,4
38174,3,0,0,2,3,0,1,0,0,0,5,4,4,5,4,5,0.61853278,0.81244469,5
38174,3,3,0,2,3,1,1,1,1,1,5,3,4,5,3,4,0.19713096,0.18944831,4
38174,3,8,0,2,3,0,1,1,0,0,4,4,4,5,2,4,0.20389625,-0.43354806,4
38174,3,3,0,2,3,0,1,1,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
38174,3,0,0,2,3,0,1,0,1,1,4,4,4,5,3,4,0.20389625,0.18944831,4
38224,1,0,1,1,3,0,0,0,0,0,4,4,5,5,4,4,0.65449661,0.81244469,4
38224,3,3,0,1,3,0,1,1,0,0,4,4,4,4,4,5,0.20389625,0.17298293,5
38224,3,4,0,1,3,1,1,1,0,0,4,4,5,4,4,4,0.65449661,0.17298293,4
38224,3,5,0,1,3,0,1,1,1,1,5,3,4,4,4,4,0.19713096,0.17298293,4
38224,1,0,1,1,3,0,0,0,0,0,4,4,4,5,3,4,0.20389625,0.18944831,4
38224,3,0,0,1,3,0,1,0,0,0,4,3,4,4,3,4,-0.21750557,-0.45001343,4
38224,3,7,0,1,3,0,1,1,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
38224,3,0,0,1,3,0,1,0,1,1,4,4,5,5,5,4,0.65449661,1.435441,4
38224,1,0,1,1,3,0,0,0,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
38224,3,4,0,1,3,0,1,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
38224,3,0,0,1,3,0,1,0,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
38224,1,0,1,1,3,0,0,0,1,0,4,4,4,4,3,3,0.20389625,-0.45001343,3
38224,1,12,1,1,3,0,0,1,1,0,4,4,4,4,2,2,0.20389625,-1.0730098,2
38224,1,0,1,1,3,0,0,0,0,0,4,4,4,4,3,4,0.20389625,-0.45001343,4
38224,1,4,1,1,3,1,0,1,1,0,5,5,4,4,4,4,1.0399346,0.17298293,4
38224,1,0,1,1,3,0,0,0,0,0,2,4,4,3,4,3,-0.62537682,-0.46647879,3
38224,3,0,0,1,3,0,1,0,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
38224,3,0,0,1,3,0,1,0,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
38224,1,4,1,1,3,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
38224,1,0,1,1,3,0,0,0,0,0,4,4,4,5,2,3,0.20389625,-0.43354806,3
38224,3,0,0,1,3,0,1,0,0,0,4,4,4,4,3,4,0.20389625,-0.45001343,4
38224,1,4,1,1,3,1,0,1,0,0,5,5,4,5,5,5,1.0399346,1.435441,5
38260,3,0,0,1,3,0,1,0,0,0,1,3,4,4,4,5,-1.4614152,0.17298293,5
38261,1,0,1,1,3,1,0,0,0,0,4,4,5,4,4,4,0.65449661,0.17298293,4
38261,1,4,1,1,3,1,0,1,1,0,4,4,4,4,4,4,0.20389625,0.17298293,4
38261,1,0,1,1,3,0,0,0,1,0,3,3,4,3,4,3,-0.63214213,-0.46647879,3
38261,3,4,1,1,3,0,1,1,0,0,3,4,4,3,4,3,-0.21074028,-0.46647879,3
38261,1,12,1,1,3,0,0,1,0,0,4,3,4,4,4,3,-0.21750557,0.17298293,3
38261,1,12,1,1,3,0,0,1,0,0,4,4,4,3,4,2,0.20389625,-0.46647879,2
38261,1,0,1,1,3,1,0,0,0,0,4,4,4,4,3,3,0.20389625,-0.45001343,3
38261,1,0,1,1,3,1,0,0,1,0,3,3,3,3,3,3,-1.0827425,-1.0894752,3
38261,1,0,1,1,3,1,0,0,0,0,3,3,3,3,3,3,-1.0827425,-1.0894752,3
38261,1,0,1,1,3,0,0,0,1,0,4,3,3,4,3,3,-0.66810596,-0.45001343,3
38261,1,0,1,1,3,1,0,0,0,0,4,3,4,4,3,4,-0.21750557,-0.45001343,4
38261,1,4,1,1,3,1,0,1,1,0,4,4,3,4,4,4,-0.24670412,0.17298293,4
38261,1,8,1,1,3,0,0,1,0,0,4,4,4,4,4,4,0.20389625,0.17298293,4
38261,3,10,1,1,3,0,1,1,1,1,4,4,4,4,4,4,0.20389625,0.17298293,4
38261,3,0,1,1,3,0,1,0,0,0,4,4,4,4,3,3,0.20389625,-0.45001343,3
