caseid,weight_full,mode,voted2012,regist2016,primary2016,intend.vote,ideology,pid_strength,born_again,fundamentalist,race,female,income,hannity,minutes60,cooper,matthews,press,conan,big.bang,modern.family,rush,NPR,voted2016,vote.choice2016,Dem.Pres.candFT,GOP.Pres.candFT,Lib.Pres.candFT,Green.Pres.candFT,Dem.House.candFT,GOP.House.candFT,Ind.House.candFT,Dem.Sen.candFT,GOP.Sen.candFT,Ind.Sen.candFT,Sr.SenFT,Jr.SenFT,Nonrun.SenFT,Dem.VP.candFT,GOP.VP.candFT,RobertsFT,PopeFT,Christian.FundFT,FemFT,LiberalsFT,Labor.UnionsFT,PoorFT,Big.BusinessFT,ConservativesFT,SCtFT,GaysFT,CongressFT,RichFT,MuslimsFT,ChristiansFT,JewsFT,Tea.PartyFT,PoliceFT,TransFT,ScientistsFT,BLMFT,tax.mill,vaccinces.in.school,vaccines,Govt.Reduce.Eq,Req.Equal,how.equal,Foreign.Im,immig.support,Free.Trade.Ag,marijuana,AsiansFT,HispanicsFT,BlacksFT,IllegalsFT,WhitesFT,location,educ,GOP,Dem,employed,cath_attend,prot_attend,jew_attend,cath_nonatt,prot_nonatt,jew_nonatt,Obama12,Romney12,yes.vote2016,Trump16,Clinton16
407485,0.6296,2,1,1,1,1,NA,1,0,0,2,1,1,0,0,0,0,0,0,0,0,NA,NA,4,1,100,2,50,49,52,51,NA,NA,NA,NA,53,50,NA,47,2,46,52,69,51,48,62,99,17,50,40,72,49,2,52,71,71,50,73,62,70,98,0,1,1,0,1,1,NA,2,0,0,50,55,90,55,65,TX,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1
407492,0,2,1,1,1,1,6,6,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0
407496,1.0376,2,1,1,1,1,NA,6,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,4,2,50,85,NA,60,50,100,NA,NA,NA,NA,100,100,NA,50,70,70,50,100,NA,70,NA,85,85,85,85,70,85,30,NA,100,30,100,100,60,50,50,1,1,1,1,1,1,NA,1,1,-1,40,40,70,50,100,TN,3,1,0,1,0,0,0,0,0,0,0,1,1,1,0
407502,0.6965,2,1,1,1,1,NA,4,1,0,1,0,2,0,0,0,0,0,0,1,0,NA,NA,4,2,0,60,15,NA,NA,60,NA,60,15,NA,NA,NA,NA,30,70,NA,15,15,50,50,70,50,15,50,40,50,15,50,0,100,50,15,100,50,85,15,1,1,1,-1,1,1,NA,3,0,0,70,50,70,30,70,IN,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0
407503,0.9799,2,1,1,0,1,4,6,1,0,5,0,5,0,0,0,0,0,1,0,1,0,0,3,NA,2,71,16,50,NA,NA,NA,13,70,NA,NA,NA,13,50,85,50,99,71,31,51,51,85,70,70,75,51,51,70,40,100,50,16,99,51,69,1,1,1,1,-1,1,2,1,4,-1,0,75,100,75,50,75,AZ,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0
407505,0,2,1,0,0,1,4,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
407506,0,2,0,1,1,1,NA,5,0,0,1,1,2,0,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WI,3,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
407510,1.6314,2,1,1,1,1,6,1,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,100,60,60,30,100,0,NA,50,50,NA,NA,NA,15,85,30,60,100,100,85,40,100,70,100,50,100,50,85,60,85,100,100,100,85,15,100,100,1,-1,3,1,1,2,1,2,1,1,91,98,97,90,87,GA,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1
407519,1.51,2,1,1,0,0,4,3,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,3,NA,50,0,50,50,50,50,NA,50,50,NA,NA,NA,50,0,0,50,90,NA,40,50,50,NA,0,40,50,90,50,25,90,90,90,50,95,90,86,50,-1,1,2,1,1,1,NA,3,0,0,85,85,85,5,85,OR,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
407521,0,2,1,1,1,1,NA,7,1,0,1,0,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NC,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
407522,3.6086,2,1,1,0,0,NA,5,0,0,1,1,5,0,0,0,0,0,0,0,0,NA,NA,4,2,0,0,50,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,50,51,70,100,NA,50,50,51,100,50,50,70,70,50,51,70,100,100,50,100,51,70,70,1,1,2,0,1,2,NA,3,0,-1,100,100,100,70,100,MA,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0
407527,0.5748,2,1,1,0,1,6,6,0,0,1,0,4,0,0,0,0,0,0,0,0,NA,NA,4,2,30,100,NA,NA,60,70,NA,100,60,NA,NA,NA,85,30,85,NA,100,50,50,15,60,85,70,85,50,15,70,70,40,70,100,50,85,15,100,50,-1,0,NA,0,1,2,-1,3,1,0,70,70,40,48,85,IL,4,1,0,0,0,0,1,0,0,0,0,1,1,1,0
407528,0.6493,2,1,1,1,1,4,7,0,0,3,0,5,0,1,1,0,0,0,0,0,NA,NA,4,2,15,85,50,0,70,50,NA,NA,NA,NA,15,40,NA,15,70,50,70,50,50,60,60,50,85,60,85,40,60,70,50,70,50,50,85,50,85,15,1,1,2,0,1,2,NA,3,-1,0,70,30,15,15,60,NJ,4,1,0,0,0,0,0,1,0,0,0,1,1,1,0
407529,0.3484,2,1,1,0,1,5,7,0,0,1,1,NA,0,0,0,0,0,0,0,0,NA,NA,4,2,1,86,51,51,31,51,NA,NA,NA,NA,51,71,NA,0,86,78,85,16,51,17,16,NA,89,51,85,93,30,87,50,95,87,51,97,51,95,51,-1,0,NA,-1,1,2,NA,3,0,1,100,100,100,62,100,RI,4,1,0,1,0,0,0,1,0,0,0,1,1,1,0
407533,0,2,1,1,1,0,7,7,1,0,1,0,4,1,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PA,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0
407534,1.1954,2,0,1,0,0,NA,4,1,1,5,0,1,0,1,0,0,0,0,1,1,NA,NA,2,NA,85,60,60,60,NA,70,85,70,60,NA,NA,NA,NA,85,70,85,85,51,56,85,93,52,53,94,82,50,60,53,50,87,52,85,87,51,87,62,1,1,2,-1,1,1,NA,1,1,1,90,90,90,90,94,WA,2,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0
407536,0.4253,2,1,1,1,1,4,2,0,0,1,1,5,0,1,1,0,0,0,1,1,0,0,4,1,70,30,60,50,60,60,NA,90,50,NA,NA,NA,50,50,70,50,100,50,30,70,75,60,50,70,25,50,20,75,40,90,75,20,100,50,90,70,1,1,1,1,1,1,NA,1,-1,0,90,90,90,50,90,IN,5,0,1,1,0,1,0,0,0,0,1,0,1,0,1
407537,1.321,2,0,1,1,1,NA,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,4,1,95,0,15,40,65,25,NA,65,NA,50,NA,NA,35,85,0,40,65,0,100,85,70,60,20,0,60,100,40,60,60,65,85,20,70,100,100,60,1,1,1,1,1,1,1,4,1,1,70,70,85,40,85,CA,2,0,1,1,0,0,0,0,0,0,NA,NA,1,0,1
407539,1.5003,2,0,0,0,1,3,5,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,10,70,70,30,50,70,NA,NA,NA,NA,60,30,NA,20,60,50,40,10,25,30,50,40,20,75,50,50,25,50,50,35,50,50,75,50,90,0,1,1,1,1,1,2,1,3,-1,1,50,50,30,20,50,TX,3,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
407541,6.1986,2,1,1,1,1,NA,1,0,0,5,0,5,0,0,0,0,0,0,0,0,NA,NA,4,1,85,50,50,50,50,NA,NA,50,50,NA,NA,NA,50,50,50,50,60,50,50,50,50,100,60,50,50,50,50,15,50,85,50,50,85,50,100,100,1,1,1,1,1,1,NA,1,0,-1,50,70,85,50,85,NY,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1
407542,0,2,1,1,1,1,NA,2,1,0,2,1,5,0,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AL,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0
407546,1.2003,2,0,1,0,1,NA,2,0,0,1,1,3,0,0,0,0,0,0,0,1,NA,NA,4,2,40,60,50,50,50,60,NA,50,50,NA,NA,NA,40,50,50,50,85,50,50,50,60,50,40,50,50,50,30,50,50,50,50,50,70,50,50,40,0,1,1,0,1,1,1,2,-1,1,50,50,40,50,50,SC,3,0,1,1,1,0,0,0,0,0,NA,NA,1,1,0
407547,1.4879,2,0,1,0,0,6,2,1,0,1,1,4,0,0,0,0,0,0,0,0,NA,NA,3,NA,2,17,52,61,53,51,NA,NA,NA,NA,18,NA,NA,16,41,62,61,71,51,17,61,98,61,61,31,0,41,52,51,99,50,16,99,1,60,72,1,1,1,0,1,1,NA,2,-1,-1,100,100,100,0,100,VA,4,0,1,1,0,1,0,0,0,0,NA,NA,0,0,0
407548,1.2752,2,0,0,0,0,NA,2,0,0,1,0,3,0,0,0,0,0,0,1,0,NA,NA,NA,NA,40,15,40,40,30,30,50,60,30,NA,NA,NA,50,30,15,50,50,50,50,30,50,50,15,50,50,50,50,30,30,50,70,0,50,50,40,50,0,0,NA,0,0,NA,NA,4,0,1,50,50,50,50,50,IL,1,0,1,1,0,0,0,0,0,0,NA,NA,0,0,0
407549,1.4562,2,1,1,1,1,6,5,0,0,1,1,5,0,0,0,0,0,0,0,1,NA,NA,4,2,0,86,41,30,42,70,NA,70,NA,52,NA,NA,32,31,87,72,86,64,41,27,17,84,70,77,68,92,62,83,86,84,86,31,99,79,69,16,0,1,1,-1,1,1,1,2,-1,1,88,90,88,58,88,CA,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0
407550,1.8935,2,0,1,0,0,4,5,0,0,1,1,4,1,0,0,0,0,0,0,1,NA,NA,1,NA,30,85,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,60,70,NA,70,60,50,NA,40,70,70,60,60,50,NA,30,50,60,50,NA,85,50,70,70,-1,1,2,0,1,2,NA,1,0,1,50,70,70,15,70,NY,2,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0
407554,0.764,2,1,1,1,1,7,7,1,0,1,1,2,0,0,0,0,0,0,0,0,NA,NA,4,2,0,90,50,50,NA,50,NA,0,89,NA,NA,NA,60,50,100,50,100,50,10,0,50,50,40,90,20,50,20,50,50,90,50,50,90,50,75,20,0,1,2,0,1,2,1,1,1,1,50,50,50,0,50,PA,4,1,0,0,1,0,0,0,0,0,0,1,1,1,0
407558,2.3309,2,0,1,0,0,5,4,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,2,NA,70,60,85,60,70,NA,NA,NA,NA,NA,70,85,NA,85,85,85,85,70,85,70,85,85,70,85,70,60,60,85,70,70,85,60,70,70,85,70,0,1,1,1,1,1,NA,1,1,-1,70,NA,70,70,70,TX,2,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0
407559,1.776,2,1,1,1,1,3,1,1,0,1,1,5,0,1,1,0,0,0,0,0,0,0,4,1,99,1,40,41,66,51,NA,85,30,NA,NA,NA,50,86,3,54,70,61,87,86,71,65,51,2,41,67,1,33,74,71,77,2,84,64,72,68,1,1,2,0,1,1,NA,3,0,0,86,86,86,24,70,NC,2,0,1,1,0,1,0,0,0,0,1,0,1,0,1
407561,0.9065,2,1,1,0,1,NA,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,100,30,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,60,0,50,50,60,50,0,50,50,50,100,50,50,15,0,70,85,1,1,2,0,1,1,1,2,0,0,15,40,70,50,0,WI,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0
407562,0.3749,2,1,1,0,1,6,5,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,4,2,0,100,30,60,15,NA,NA,NA,NA,NA,0,0,NA,0,100,0,50,70,0,0,0,50,70,100,85,85,30,50,85,100,100,100,85,85,60,0,0,-1,1,-1,1,1,NA,2,0,-1,85,85,85,0,85,MA,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0
407563,0.8079,2,0,1,0,0,2,3,0,0,1,1,4,0,0,0,0,0,0,0,1,NA,NA,4,3,17,42,64,57,NA,51,86,54,50,NA,NA,NA,56,50,50,53,70,61,70,60,62,60,54,60,59,66,56,53,57,60,70,50,87,60,84,47,1,1,1,-1,1,1,NA,3,0,1,85,67,78,40,82,WA,3,0,0,1,0,0,0,0,0,0,NA,NA,1,0,0
407565,1.8458,2,0,1,0,1,7,5,0,0,1,0,5,0,1,0,0,0,0,0,0,NA,NA,4,2,15,75,50,50,50,NA,NA,50,50,NA,NA,NA,50,50,50,50,75,50,0,50,50,50,100,50,50,50,50,100,50,50,50,50,50,50,100,0,1,0,NA,0,0,NA,NA,4,0,1,50,50,50,50,51,OR,2,0,0,1,0,0,0,0,1,0,NA,NA,1,1,0
407566,0.697,2,1,1,0,1,NA,6,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,4,2,0,87,58,31,16,51,NA,1,66,NA,NA,NA,50,9,86,51,30,14,2,11,18,50,31,71,61,70,66,73,60,70,71,32,86,70,73,9,-1,1,1,-1,0,NA,-1,3,0,1,86,86,91,69,84,FL,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0
407568,0,2,1,1,0,1,6,7,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0
407573,1.4617,2,0,1,0,1,4,2,0,0,1,0,2,0,1,0,0,0,0,1,0,NA,NA,4,1,99,0,6,51,61,50,NA,NA,NA,NA,99,99,NA,61,0,50,72,51,43,52,50,86,17,42,42,99,2,32,86,51,51,51,89,51,85,85,1,0,NA,1,1,1,NA,2,0,1,85,97,85,86,85,MN,2,0,1,0,0,0,0,0,0,0,NA,NA,1,0,1
407576,0,2,1,1,1,1,6,7,1,0,1,0,5,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OK,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0
407578,0.7835,2,1,1,1,1,2,1,0,0,1,1,5,0,1,0,0,1,0,0,1,0,0,4,1,85,0,30,40,60,NA,NA,85,40,NA,NA,NA,100,100,30,30,85,0,100,100,70,100,40,40,60,100,40,60,100,100,100,15,100,100,100,60,1,1,1,1,1,1,-1,4,1,0,85,85,85,70,85,IL,5,0,1,1,0,0,0,0,1,0,1,0,1,0,1
407580,0.7508,2,1,1,1,NA,6,7,1,0,1,1,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,85,50,50,50,85,NA,50,70,NA,NA,NA,30,15,100,60,60,70,50,30,15,70,50,85,70,40,40,70,60,85,60,60,70,50,60,0,-1,-1,2,-1,1,1,NA,2,-1,-1,60,60,60,30,60,FL,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0
407581,0.7819,2,1,1,0,1,2,3,0,0,1,1,4,0,0,0,0,0,0,1,1,0,0,4,2,0,70,NA,NA,50,70,NA,40,70,NA,NA,NA,NA,NA,85,NA,85,70,70,60,70,85,70,70,50,70,50,70,60,100,50,50,100,50,50,70,1,1,1,1,1,2,NA,2,0,-1,50,50,50,50,85,IN,4,0,0,1,0,0,0,0,0,0,0,1,1,1,0
407582,0.2673,2,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,4,1,58,6,39,12,85,31,NA,85,11,NA,NA,NA,95,59,0,52,8,0,73,70,93,77,37,54,51,70,8,72,48,14,71,9,57,52,94,52,1,1,1,1,1,1,NA,3,-1,1,53,53,53,51,53,NH,5,0,1,0,0,0,0,0,0,0,1,0,1,0,1
407586,0.431,2,1,1,1,1,6,7,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,4,2,15,100,50,50,50,60,NA,50,100,NA,NA,NA,100,15,100,85,100,85,50,30,40,100,60,100,70,40,85,70,30,100,50,50,85,30,85,40,1,1,1,1,1,1,NA,3,1,-1,50,60,60,30,70,AL,5,1,0,1,0,1,0,0,0,0,0,1,1,1,0
407589,0.8032,2,1,1,0,1,4,1,0,0,1,1,4,0,0,0,0,0,0,1,1,0,0,4,1,70,1,NA,50,71,17,NA,72,17,NA,NA,NA,50,50,17,NA,70,NA,85,50,50,85,17,41,50,85,16,17,70,85,85,NA,60,85,84,85,1,1,1,1,1,1,NA,3,1,1,86,78,95,2,85,NV,3,0,1,1,0,0,0,1,0,0,1,0,1,0,1
407591,0,2,1,1,1,1,NA,1,0,0,5,1,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FL,4,0,1,1,1,0,0,0,0,0,1,0,0,0,0
407593,1.3729,2,1,1,1,1,2,1,0,0,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1,100,0,50,50,100,0,NA,85,0,NA,NA,NA,NA,95,0,50,85,15,100,100,85,70,40,15,70,85,60,50,85,50,100,10,70,85,85,85,1,-1,2,0,1,1,-1,4,1,1,85,85,85,50,85,OK,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1
407594,0.8008,2,1,1,1,1,NA,6,0,0,1,0,4,0,1,0,0,1,0,0,0,NA,NA,4,2,30,60,50,50,50,50,NA,NA,NA,NA,50,0,NA,60,60,50,70,30,50,60,50,50,30,50,70,60,70,30,60,70,60,30,70,60,50,50,1,1,1,1,1,1,1,2,0,0,70,70,70,70,70,TX,4,1,0,0,0,1,0,0,0,0,0,1,1,1,0
407597,0.9853,2,1,1,0,1,NA,6,1,0,1,1,5,0,1,0,0,0,0,0,0,NA,NA,4,2,30,60,NA,NA,NA,85,NA,NA,NA,NA,70,50,NA,NA,50,NA,NA,80,50,60,60,60,60,75,60,70,50,60,40,85,50,50,85,25,85,60,0,1,1,-1,1,2,1,2,0,0,55,50,50,40,70,TX,3,1,0,1,0,1,0,0,0,0,0,1,1,1,0
407600,0,2,1,1,0,1,6,7,1,0,1,0,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TN,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0
407605,0,2,1,1,0,1,NA,3,0,0,1,1,4,0,0,0,0,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0
407609,0.6249,2,1,1,1,1,6,7,0,0,1,0,5,0,1,0,0,0,0,1,1,NA,NA,4,2,15,60,50,15,30,70,NA,30,70,NA,NA,NA,50,15,100,70,50,40,40,40,60,50,70,100,60,50,40,70,15,85,40,50,85,40,85,15,1,1,1,-1,1,1,NA,2,-1,-1,40,50,40,15,70,OH,4,1,0,1,0,1,0,0,0,0,0,1,1,1,0
407610,0.8897,2,1,1,1,1,6,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,4,2,30,70,60,NA,15,60,NA,NA,NA,NA,60,60,NA,NA,50,50,60,50,50,50,0,100,50,50,50,0,15,50,70,85,70,50,85,0,70,60,1,1,1,1,1,2,1,4,0,0,50,50,50,40,40,MI,3,0,0,1,0,1,0,0,0,0,0,1,1,1,0
407611,1.4855,2,0,0,0,NA,2,3,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,31,52,52,49,52,NA,50,51,NA,NA,NA,50,54,53,51,53,60,72,74,72,87,34,70,72,84,52,73,74,74,86,71,72,74,85,73,1,1,2,1,1,1,-1,2,1,1,61,63,73,61,72,CT,2,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
407615,0,2,1,0,0,1,NA,6,0,0,1,0,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ID,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
407617,0.9628,2,1,1,1,1,7,7,1,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0,100,15,30,15,85,NA,15,85,NA,NA,NA,70,4,100,70,100,70,50,0,60,100,85,100,70,70,70,85,70,100,85,85,100,30,85,15,0,1,1,-1,1,1,NA,2,1,0,70,85,85,13,85,PA,2,1,0,0,0,0,0,1,0,0,0,1,1,1,0
407620,0.8495,2,1,1,1,1,2,1,1,0,1,1,4,0,0,0,0,0,0,0,0,NA,NA,4,1,86,4,51,51,60,48,NA,98,3,NA,NA,NA,98,84,31,42,97,61,98,99,84,69,40,32,51,83,61,61,71,86,85,31,98,72,70,85,1,1,2,1,1,1,NA,3,0,-1,86,86,86,60,85,WI,4,0,1,1,1,0,0,0,0,0,1,0,1,0,1
407621,0,2,0,1,0,1,3,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,5,0,1,1,0,0,0,0,0,0,NA,NA,0,0,0
407624,0.949,2,1,1,0,1,5,6,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,3,NA,50,15,NA,NA,NA,75,NA,NA,NA,NA,NA,70,NA,50,15,NA,50,50,60,50,40,85,40,40,50,40,30,20,50,70,60,40,75,0,50,20,1,1,1,-1,1,1,NA,3,0,1,50,20,50,0,60,TX,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
407625,0.8356,2,0,0,0,NA,NA,6,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,15,60,50,50,50,50,NA,50,NA,50,NA,NA,50,50,50,50,50,0,50,50,100,50,50,0,50,100,50,50,50,50,100,50,100,100,100,50,0,0,NA,0,0,NA,NA,3,0,0,50,50,50,50,50,CA,4,1,0,1,0,0,0,0,0,0,NA,NA,0,0,0
407626,2.0777,2,0,1,1,NA,NA,2,1,1,5,1,5,0,0,1,0,0,0,0,0,NA,NA,NA,NA,100,0,NA,60,NA,41,NA,NA,NA,60,NA,NA,60,71,15,50,99,60,40,NA,NA,70,50,60,70,NA,50,NA,0,85,NA,62,70,50,51,NA,1,0,NA,0,1,2,-1,1,0,0,59,86,75,60,63,CA,2,0,1,0,1,0,0,0,0,0,NA,NA,0,0,0
407636,0,2,0,0,0,NA,5,4,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,3,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
407639,0.8032,2,1,1,1,1,2,1,0,0,1,1,5,0,0,0,0,0,0,0,0,NA,NA,4,1,64,0,31,50,97,51,NA,89,50,NA,NA,NA,NA,59,11,50,50,31,99,80,71,79,13,16,54,98,15,47,61,72,67,17,40,98,96,98,1,1,1,1,1,1,-1,2,0,1,76,74,72,65,71,CO,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1
407640,1.4981,2,0,0,0,NA,NA,4,0,0,6,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,NA,0,50,NA,50,85,50,50,50,85,50,50,50,15,50,NA,85,85,100,15,1,0,NA,1,1,1,NA,1,0,1,50,15,15,0,85,NE,2,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0
407642,0.435,2,0,0,0,1,NA,4,1,0,5,1,4,0,0,0,0,0,0,0,0,NA,NA,NA,NA,70,0,50,50,50,50,NA,NA,NA,NA,50,50,NA,50,50,50,50,85,85,50,50,50,50,50,50,50,50,50,50,100,50,50,85,50,85,50,-1,1,2,1,1,1,NA,3,1,0,100,100,100,100,100,TX,3,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0
